Cell,Cbfa2t3h,Cdh1,Cdh5,Egfl7,Eif2b1,Erg,Ets1,Ets2,Etv2,Etv6,Fli1,FoxH1,FoxO4,Gata1,Gfi1,Gfi1b,HbbbH1,Hhex,HoxB2,HoxB4,HoxD8,Ikaros,Itga2b,Kdr,Kit,Ldb1,Lmo2,Lyl1,Mecom,Meis1,Mitf,Mrpl19,Myb,Nfe2,Notch1,Pecam1,Polr2a,Procr,Runx1,Sfpi1,Sox17,Sox7,Tal1,Tbx20,Tbx3,Ubc
4SGA9_254,-4.227930733,-14,-14,-14,0.825692007,-14,-14,-1.757181143,-14,-5.939562553,-1.955432083,0.751265267,-0.161683483,-2.188876463,-14,-1.045197433,6.83101964,-14,-14,-14,-14,-2.657345003,-3.220265603,-14,-3.313142783,-3.081025463,-14,-2.233544643,-14,-14,-14,-3.836811013,-0.968634263,-2.295733793,-14,-3.312883503,-0.187064743,-14,-1.265802233,-3.449261373,-14,-14,-1.295915413,-14,-14,3.198183748
4SGA9_255,-2.01679126,-14,4.56696078,0.14290059,0.08915848,-2.10192183,-0.93016159,1.37028402,-4.64449011,-2.15969952,3.09171067,-0.0478042,-0.82377602,-14,-14,-14,-14,-14,-14,-2.44223517,-14,-14,-1.92020024,0.76601256,-1.37057743,-0.21853578,-4.49096188,0.58738331,-5.27682445,-0.85535817,-6.07127994,-1.9163367,-3.54007731,-14,-4.35982797,0.53512207,-1.00114129,-2.48079281,-1.02940955,-1.49191106,-14,-2.22394187,-0.40837476,-14,-14,2.82831951
4SGA9_256,-4.21532071,-14,-14,-14,0.85077767,-14,-6.71178351,-3.6098163,-14,-4.9366429,-14,0.98678949,-1.20758704,-3.10193926,-14,-1.10805491,6.899639987,-3.58915003,-14,-14,-14,-4.15223838,-3.34702708,-14,-5.36306328,-2.33880124,-14,-3.8806525,-14,-14,-14,-2.01028548,-3.66836255,-2.02559037,-14,-3.57125609,-0.86833771,-14,-3.16916589,-14,-14,-14,-2.29744803,-14,-14,2.02784552
4SGA9_257,-2.532956468,-14,-14,-4.748990148,0.643756033,-14,-6.969647428,-1.327540868,-5.819396808,-5.550051168,-2.794309068,-0.281949087,-0.675809257,-1.529316278,-14,-2.055463958,6.343157171,-14,-14,-14,-14,-1.310761978,-2.196419528,-14,-5.682966928,-1.487451628,-14,-0.335271877,-14,-14,-6.226733768,-1.683935568,-3.301156608,-2.109258298,-14,-3.105887098,-1.356321748,-14,-0.330792767,-14,-14,-14,-0.848641957,-14,-14,2.396501283
4SGA9_258,-14,-14,-14,-4.406247883,0.092778797,-14,-6.506175483,-0.671797793,-14,-6.115193293,-0.586002853,-0.361798923,-0.867935003,-1.289243893,-14,-1.566768423,5.703282913,-3.619132603,-14,-14,-14,-2.234882523,-2.543939253,-4.886822813,-2.027978433,-0.655396182,-4.579111353,-2.220380243,-14,-14,-14,-1.376199603,-1.595440103,-1.906860523,-14,-3.126333793,-0.670588523,-14,-0.406813693,-14,-14,-14,-0.503692162,-14,-14,1.954009328
4SGA9_259,-3.271544005,-14,-14,-3.974366595,-0.000212085,-14,-14,-2.180860665,-14,-4.366460375,-1.781982525,0.359541535,-0.837839725,-2.434511085,-14,-2.574766225,6.511792291,-14,-14,-14,-14,-2.521926385,-2.734835085,-14,-2.804836205,-0.926062505,-14,0.155490385,-14,-14,-6.829764355,-1.448370115,-1.249322925,-1.065919595,-14,-3.440542795,-0.901534065,-14,-0.732443935,-4.586418685,-14,-14,-0.788842265,-14,-14,2.350116265
4SGA9_260,-2.46628958,-14,4.17389466,-1.94899733,0.07425712,-3.15534068,-3.1828445,1.42178602,-2.58443195,-1.67187937,2.07471003,-3.34048098,-3.5355317,-14,-9.39117844,-4.89205045,-14,-1.67174958,-14,-3.78047311,-14,-2.21397899,-1.35613791,0.05845516,-0.18753588,-2.00863323,-14,0.33817143,-2.60597096,0.47124764,-5.95939812,-1.09591501,-1.3421152,-4.21783389,-5.14205738,-1.08361026,-1.1100248,-0.87144246,-0.04523047,-0.57231682,-14,-14,-2.11778102,-14,-14,2.13168269
4SGA9_261,-1.411912693,-14,-14,-4.362899203,0.663793507,-14,-6.589823323,-1.707768843,-14,-4.045168703,-1.382752143,0.166656587,-1.591047653,-2.433987533,-14,-1.504140733,5.531151398,-14,-14,-14,-14,-2.185790093,-2.742989413,-6.675600863,-2.752855303,-1.522322723,-4.495798023,-2.461753273,-14,-14,-14,-2.061224573,-3.893832083,-2.372514283,-14,-2.143038883,-1.130445733,-14,-0.618693523,-14,-14,-14,-0.902004053,-14,-14,2.527876798
4SGA9_262,-3.549411078,-14,-14,-3.277593288,0.909939722,-14,-14,-4.003585548,-14,-14,-14,1.004303913,-0.121009658,-3.180777248,-14,-1.458098048,7.732457111,-14,-14,-14,-14,-2.405418308,-5.031242848,-14,-3.423471878,-1.614642138,-5.748123668,-2.317768888,-14,-3.242485138,-14,-2.453806308,-1.479580708,-2.249967948,-14,-4.641531868,-0.708431408,-3.953217248,-1.384128278,-14,-14,-14,-1.005688548,-14,-14,2.252297993
4SGA9_263,-2.447528373,-14,-14,-4.931419473,0.472886138,-14,-7.156338273,-1.067329993,-14,-3.115057983,-0.612614253,0.284239168,-0.700763482,-1.679281413,-14,-1.090053773,4.289829538,-2.457727713,-14,-14,-14,-1.829373343,-2.565726433,-4.893720913,-1.419128253,-1.367023553,-4.668121753,-1.524575493,-14,-5.637823063,-14,-2.199596093,0.389335828,-1.415595013,-14,-1.847665613,-1.026129163,-5.625953493,0.140381388,-4.092041703,-14,-14,-1.257560273,-14,-14,2.752839118
4SGA9_264,-4.170160415,-14,-14,-14,0.503642655,-14,-14,-2.147527045,-14,-4.854226665,-1.394499185,0.145024105,-0.498443845,-2.332655655,-14,-1.632330015,6.490683023,-14,-14,-14,-14,-1.842160765,-3.577086505,-14,-3.401520065,-0.866682455,-6.247089085,-2.338703105,-14,-14,-5.244881755,-1.939611555,-2.072231725,-2.043593435,-14,-1.603730325,-0.923174965,-14,-0.953430275,-5.749071525,-14,-14,-0.745903805,-14,-14,2.359143865
4SGA9_265,-4.268934463,-14,-8.512124043,-14,0.799778977,-14,-6.491425133,-1.375685263,-14,-3.695888053,-0.631626242,0.193650037,-0.604281043,-1.558447913,-14,-1.486630793,3.236268688,-3.997547413,-14,-14,-14,-1.705511373,-4.280485003,-6.308536713,-2.132666113,-0.903422183,-5.349452113,-3.962851873,-14,-14,-14,-1.727085183,-0.750991563,-2.307200243,-14,-2.446176833,-1.323278413,-3.899486533,-1.041885593,-3.896108583,-14,-14,-2.223108063,-14,-14,2.250584618
4SGA9_266,-4.468040913,-14,-14,-14,0.489543868,-14,-14,-0.509794883,-14,-5.477586083,-3.514508153,0.098862888,-0.160892883,-3.344896353,-5.148450493,-1.372102623,7.376712453,-14,-14,-14,-14,-3.079028313,-3.210224073,-14,-5.633722863,-1.590750313,-14,-1.360451423,-14,-14,-5.787607793,-2.159722913,-4.026341553,-3.511638143,-14,-3.505180833,-0.444629003,-14,-1.037769553,-14,-14,-14,-0.295577823,-14,-14,2.114808048
4SGA9_267,-1.93905332,-14,-14,-4.67452045,0.58172125,-14,-6.63516532,-1.12107537,-14,-4.98214575,-1.15996278,0.73082819,-1.36261227,-2.22223718,-14,-1.02523292,6.576770684,-4.3056435,-14,-14,-14,-2.91599596,-2.85436065,-5.31474575,-3.32764921,-1.76570813,-6.6521647,-3.40121296,-14,-14,-6.90265675,-2.07363175,-1.16838138,-2.30544266,-14,-2.3705514,-0.90187294,-14,-1.48443654,-14,-14,-14,-1.45445481,-14,-14,2.39378344
4SGA9_268,-3.07790298,-14,-14,-14,0.88775542,-14,-14,-1.1966723,-14,-3.90842878,-2.84528384,0.2910857,-1.92275688,-14,-14,-2.71295246,6.278613973,-14,-14,-14,-14,-4.16308693,-4.43233586,-14,-2.79090365,-0.89669055,-14,-1.93236711,-14,-14,-14,-2.10390416,-1.95024963,-1.43816463,-14,-1.72776593,-1.08848802,-14,-1.5434222,-4.90493033,-14,-14,-3.13404831,-14,-14,2.30463676
4SGA9_269,-4.481724643,-14,-14,-14,0.555941008,-14,-14,-1.965394223,-5.048362723,-4.381733293,-1.683265373,-0.363947933,-1.453197683,-14,-14,-3.431957853,6.247675636,-14,-14,-14,-14,-1.924793243,-2.825662053,-14,-3.317284543,-0.982158053,-4.862042583,-2.101770853,-14,-14,-14,-1.718902823,-1.894551673,-2.127702013,-14,-1.491492513,-1.021126063,-14,-1.583284353,-3.597096493,-14,-14,-2.004482893,-14,-14,2.184087878
4SGA9_270,-3.517466613,-14,-14,-3.590911643,0.943144948,-14,-6.007688313,-2.625783903,-14,-5.491076653,-3.716880443,0.187729958,-0.512279003,-2.315229903,-14,-1.661979363,6.194586392,-14,-14,-14,-14,-2.119072803,-2.936962943,-4.844416053,-2.947708293,-0.062899013,-4.636105833,-1.405788623,-14,-14,-14,-2.299731023,-1.316398543,-1.544911863,-14,-3.120825983,-0.552591033,-14,-0.138407302,-4.952350593,-14,-14,-0.800620443,-14,-14,1.909177108
4SGA9_271,-3.240615893,-14,-14,-14,1.154657578,-14,-14,-2.107163443,-14,-5.175257033,-2.863333423,0.966227688,0.097235627,-3.048545783,-14,-1.069743063,6.210685547,-14,-14,-14,-14,-3.254558403,-4.928428053,-14,-4.703190883,-0.746949432,-14,-1.248308123,-14,-14,-5.001491103,-3.088520013,-3.565040383,-1.307264153,-14,-2.583422253,-0.699096462,-14,-0.794124153,-14,-14,-4.985459323,-0.867544053,-14,-14,2.632958898
4SGA9_272,-4.010406038,-14,-14,-5.294220678,0.891224402,-14,-14,-1.577580318,-6.102448478,-3.782780508,-2.829141058,-0.146668978,-1.812910368,-2.211385318,-14,-2.184796968,5.671891695,-3.175234688,-14,-14,-14,-1.541376938,-5.732477708,-4.448684888,-2.780884598,-1.043822878,-14,-4.154713848,-14,-14,-5.346793468,-2.496361058,-1.107026118,-1.337161568,-14,-2.738342118,-0.845428768,-14,-1.074143138,-14,-14,-14,-1.495050278,-14,-14,2.450565423
4SGA9_273,-5.540738593,-14,-14,-3.686697723,0.844515628,-14,-5.576836583,-1.030242573,-14,-3.468564523,-3.143156383,-0.242541553,-0.016999623,-2.478866803,-14,-1.631243333,6.040520897,-2.045673093,-14,-14,-14,-2.522476973,-14,-14,-4.829163383,-1.073433363,-5.900412863,-3.773301483,-14,-14,-5.833695333,-2.558594353,-0.473131872,-3.004675213,-14,-2.532244463,-0.381522122,-14,0.007144078,-4.800857163,-14,-14,-0.925239022,-14,-14,2.095600848
4SGA9_274,-1.678250608,-14,-2.076983808,-14,0.813102583,-4.343828658,-4.525527918,1.718054443,-3.307766968,-2.800606358,1.101077333,0.602989953,0.055083983,-3.780022538,-14,-0.971207037,-3.080088528,-0.872369837,-14,-14,-14,-2.758279198,-3.414411488,-0.194131007,-0.421715458,-2.272101548,-3.905162468,1.510245853,-14,0.551285003,-14,-3.635412968,1.024756113,-0.961537837,-14,-0.721148867,-0.004414777,-1.718637868,1.130088073,-0.598648747,-14,-14,0.401678143,-14,-14,2.826725163
4SGA9_275,-2.873283,-14,-14,-14,0.31891549,-14,-14,-3.05708901,-14,-4.7396983,-14,0.92846524,-0.43859326,-3.76977213,-14,-1.95922083,6.641991674,-14,-14,-14,-14,-4.01801122,-2.9761804,-6.27444423,-2.51333708,-1.01027007,-14,-0.77467723,-14,-14,-14,-1.22637818,-3.30390381,-1.74866604,-14,-2.77769509,-0.75148418,-14,-0.88655878,-14,-14,-14,-2.34336792,-14,-14,1.65894687
4SGA9_276,-3.003562603,-14,-14,-4.219501563,0.562320368,-14,-14,-1.173802223,-14,-3.925870153,-2.572823883,0.772827078,-1.865782573,-2.225577633,-14,-1.619296243,6.938112156,-14,-14,-14,-14,-3.113158553,-3.194800463,-14,-2.551232533,-0.061049462,-14,-14,-14,-3.810723723,-14,-1.992763893,-1.291545573,-2.421065353,-14,-3.527988203,-0.847754822,-4.753117763,-1.998305443,-14,-14,-14,-1.731963613,-14,-14,2.278198348
4SGA9_277,-2.399682315,-14,-14,-14,0.932428845,-14,-7.325671205,-0.558254855,-14,-3.598303135,-2.664517105,-0.735174605,-0.709023405,-3.116597685,-14,-1.705583225,6.187273332,-14,-14,-14,-14,-3.101872825,-4.324941495,-14,-2.304200475,-0.441982665,-14,-2.598185215,-14,-14,-14,-1.576074245,-1.294013065,-1.960676675,-14,-3.650730895,-0.790206465,-14,-2.903985045,-5.032334575,-14,-14,-0.885305775,-14,-14,1.433851865
4SGA9_278,-4.678762635,-14,-14,-14,0.793922425,-14,-14,-1.274918895,-14,-4.966871525,-14,0.259127785,-0.833094705,-3.243792375,-14,-1.289661885,6.970558804,-3.045483955,-14,-14,-14,-3.099420745,-5.079885785,-5.156736135,-3.124343395,-0.952903885,-14,-2.348307905,-14,-14,-14,-1.803463565,-2.900408615,-2.265819315,-14,-14,-0.925094245,-14,-1.789365255,-5.974584335,-14,-14,-1.041650525,-14,-14,1.934635385
4SGA9_279,-3.171275778,-14,-14,-3.998940198,1.010110813,-14,-6.203674208,-0.735418018,-14,-3.693412768,-4.053624068,1.061241573,-1.350984618,-3.014345368,-14,-3.494260698,6.742310483,-14,-14,-14,-14,-2.818125238,-3.863603528,-6.092687718,-2.199906638,-0.742525277,-6.803809168,-0.933105968,-14,-14,-14,-1.190711688,-2.858722318,-1.563094318,-14,-3.360544998,-1.569401688,-14,-0.663687778,-14,-14,-14,-1.011251938,-14,-8.314692018,1.750002563
4SGA9_282,-3.993608813,-14,-14,-5.162371133,0.617643408,-14,-14,-1.425761673,-14,-4.633808493,-4.128625203,0.319471868,-1.081524913,-14,-14,-1.947042823,6.419090612,-3.801014963,-14,-14,-14,-3.060869303,-4.051058753,-5.702878063,-3.260250273,-0.836033453,-14,-1.019182953,-14,-14,-14,-2.138190663,-1.532245513,-2.772989293,-14,-2.830569903,-0.400568302,-14,-2.606334993,-14,-14,-14,-0.874801273,-14,-14,1.921115558
4SGA9_284,-2.156404603,-14,-14,-5.374956023,0.688898688,-14,-14,-3.777611683,-14,-3.737207073,-2.859651203,-0.026954792,-0.404945743,-2.232281813,-14,0.303710318,6.670593022,-14,-14,-14,-14,-2.871376273,-3.961475313,-14,-2.015296233,-0.799282743,-14,-1.217692113,-14,-14,-5.023461443,-1.816689933,-3.565545123,-1.962941163,-14,-4.306841423,-1.000690333,-14,-2.177154673,-14,-14,-14,-1.323996273,-14,-14,2.128481578
4SGA9_285,-1.227696118,-14,-14,-14,0.759445223,-14,-14,-1.133789148,-14,-3.606607258,-1.828775148,0.883645493,-1.364902898,-2.413546518,-14,-2.090164968,5.284840183,-2.351595408,-14,-14,-14,-4.040334458,-3.493908278,-14,-2.254645588,-0.409974057,-14,-1.488165578,-14,-14,-14,-2.169197978,-1.209205978,-2.971028328,-14,-3.959894368,-0.806180497,-14,-1.543131168,-4.671247188,-14,-14,-1.680627348,-14,-14,2.215933253
4SGA9_286,-2.30261745,-14,-14,-5.52640304,0.53327735,-14,-7.57604593,-2.44919927,-14,-4.568983,-3.14568262,0.06397054,-1.29095598,-2.24993874,-14,-6.20070387,6.359849728,-3.32185234,-14,-14,-14,-3.18589131,-3.13902747,-6.82221782,-3.91198976,-1.64585379,-14,-3.32840749,-14,-14,-14,-1.33190588,-2.2857119,-2.49184471,-14,-4.06264245,-1.31097418,-14,-1.81874594,-14,-14,-14,-1.35890496,-14,-14,2.10960271
4SGA9_287,-4.640384425,-14,-14,-5.225608575,0.692112745,-14,-7.256228355,-0.971518415,-14,-3.737503935,-2.453862305,0.101204095,-1.477612115,-2.710100715,-14,-3.315911435,3.602506425,-14,-14,-14,-14,-2.183154085,-3.360438385,-4.682547085,-2.404126955,-1.001051895,-5.632158365,-4.375353765,-14,-14,-14,-1.176475905,-0.960243005,-1.756152475,-14,-2.523612315,-0.574366295,-5.940723245,-1.466113265,-4.544455475,-14,-14,-1.084672575,-14,-14,1.058729455
4SGA9_289,-1.936540393,-14,-14,-5.644378813,0.297261688,-14,-14,-2.260492063,-5.033757893,-3.898613703,-1.692149853,1.356409668,-2.234507773,-1.795994233,-14,-1.492929283,7.042050079,-14,-14,-14,-14,-1.811279673,-2.970100073,-6.344102303,-4.270163863,-1.285224163,-14,-0.963683033,-14,-3.648636633,-6.110488433,-1.888175433,-4.613545613,-1.858639523,-14,-2.118530323,-1.261334463,-14,-0.396913082,-4.564456533,-14,-14,0.192098458,-14,-14,2.852248208
4SGA9_290,-2.523381243,-14,-14,-4.962936243,0.466045988,-14,-14,-14,-14,-3.912727953,-2.895069693,0.756296768,-0.402029682,-2.495366023,-14,-2.903538283,6.919036648,-14,-14,-14,-14,-2.403531933,-3.027056513,-14,-2.871135913,-2.251091913,-7.182042403,-1.763234943,-14,-14,-14,-1.364390133,-3.793528133,-3.476004683,-14,-2.562866333,-1.345150143,-14,-1.549413593,-14,-14,-14,-1.567999643,-14,-14,2.243494288
4SGA9_291,-1.531781865,-14,-14,-14,-0.028860995,-14,-14,0.436889075,-14,-14,-0.013561085,1.168427905,0.199224145,-3.982734805,-4.880877855,-1.512357085,7.081553736,-6.542877255,-14,-14,-14,-1.240708305,-3.297936135,-14,-2.018967705,0.049963095,-3.850670455,-0.757502545,-14,-14,-14,-0.637887445,0.176091915,-1.736131145,-14,-1.535188055,-0.474073135,-4.008385535,0.667242055,-14,-14,-14,0.233560235,-14,-4.441008155,1.140821575
4SGA9_292,-1.434739618,-14,-3.782781238,-2.792532098,0.379725423,-14,-6.818170718,-1.538739128,-5.644178238,-2.182854668,0.444662883,0.352294803,-0.181744687,-3.138652408,-14,-1.966916288,5.042371913,-2.430868868,-14,-14,-14,-1.849284888,-2.085595758,-3.742622858,-1.904863928,-1.751165068,-5.524862228,1.008121343,-14,-14,-14,-1.478240918,0.349638993,-1.549729188,-14,-1.548527598,-0.932754097,-14,1.247931603,-1.561365128,-14,-14,-0.274711897,-14,-14,2.031269593
4SGA9_293,-4.388074015,-14,-14,-5.057944045,0.686097685,-14,-14,-2.060800405,-14,-4.322149895,-3.185550715,-0.553108285,-1.975594035,-3.221917175,-14,-0.131625985,6.795177959,-14,-14,-14,-14,-1.772534055,-4.040156235,-6.684845805,-4.105039705,-0.175033935,-5.117065765,-0.407454305,-14,-14,-14,-1.809133115,-1.923307965,-2.588937815,-14,-4.765768445,-1.448314415,-14,-0.310036165,-14,-14,-14,-0.787348095,-14,-14,2.571349845
4SGA9_295,-3.127636358,-14,-14,-5.310802338,0.916922883,-14,-14,-1.759259038,-14,-14,-3.672758068,0.554438623,0.001947893,-2.648054678,-14,-3.841430978,7.131399396,-2.624621068,-14,-14,-14,-2.968785408,-2.669525278,-4.481458738,-2.402573758,-1.107281248,-14,-0.354797137,-14,-14,-14,-1.441744088,-1.351065078,-3.818269298,-14,-2.568259858,-1.439283618,-14,-0.340869537,-14,-14,-14,0.045260853,-14,-14,1.964104823
4SGA9_296,-2.003596233,-14,-14,-4.353652423,0.621548348,-14,-14,-2.973580353,-14,-2.895809513,0.393330078,0.679835838,-0.068266743,-1.137192533,-14,-1.189066493,-14,-14,-14,-14,-14,-1.992670113,-1.557271563,-5.299986683,-1.164079673,-0.618940173,-14,1.509424958,-14,-4.252178373,-4.686360533,-1.520927643,-0.301097332,-0.768607652,-14,-1.127313563,-1.275280903,-2.062458003,0.847582628,-1.779649263,-14,-14,-0.016029882,-14,-14,2.174660198
4SGA9_297,-1.58743158,-14,-14,-4.92210953,0.09833135,-14,-6.05658374,-2.63173949,-14,-3.36313468,-2.68571828,-1.6397252,-0.83236956,-2.52260766,-14,-0.91005166,5.610083279,-4.15032607,-14,-14,-14,-2.45682439,-3.67832802,-6.96044789,-2.51318583,-0.59391219,-5.48004709,-3.94200349,-14,-14,-7.61463658,-0.86400328,-1.1176294,-1.7838631,-14,-2.0694993,-0.41710429,-14,0.77889754,-14,-14,-14,-0.49957121,-14,-14,1.18277622
4SGA9_298,-1.177974798,-14,-14,-4.923264288,1.103754203,-14,-5.069403498,-0.269067968,-4.522546768,-4.777627508,-0.153274097,0.743537093,-1.018692328,-1.577290918,-14,-1.933813318,6.357125263,-1.305045018,-14,-14,-14,-0.848918818,-1.838066618,-14,-1.888215208,-0.395163267,-8.004268288,-1.740017368,-14,-3.201653938,-14,-1.807667968,0.018092263,-1.297598128,-14,-4.659266778,-1.210685258,-14,0.666838873,-4.311055688,-14,-14,0.557998893,-14,-14,1.914599023
4SGA9_299,-3.020473923,-14,-14,-14,0.326841878,-14,-6.648060573,-3.598658433,-4.083029373,-3.352679663,-0.843562603,0.335203638,-0.113521773,-2.066139003,-14,-0.256866643,2.526985968,-2.092183983,-14,-14,-14,-1.452830213,-2.255909073,-5.847362933,-1.461088673,-0.111470322,-14,0.654944298,-14,-14,-5.554401483,-2.230333633,-0.253504113,-1.599139303,-14,-1.695944713,-0.679081942,-14,0.518181848,-1.035940053,-14,-14,-0.308502623,-14,-14,2.582573698
4SGA9_300,-2.56741021,-14,-14,-5.89363682,0.30280419,-14,-14,-3.23228804,-14,-5.02888384,-0.85439605,0.73876262,-1.10338822,-2.86751205,-14,-4.0191869,7.008899257,-14,-14,-14,-14,-3.06523115,-4.36091193,-5.5867862,-5.1838326,-0.97864945,-14,-4.15857902,-14,-14,-5.44204367,-1.48016657,-2.9138575,-2.38591239,-14,-3.47370721,-1.07779016,-14,-0.54701641,-14,-14,-14,-1.2624644,-14,-14,2.25515254
4SGA9_301,-3.552329965,-14,-14,-4.975072865,0.477956295,-14,-14,-1.462747925,-14,-4.636848205,-14,0.087438685,-0.224793105,-2.995409475,-14,-1.564697885,6.523647245,-2.998328415,-14,-14,-14,-2.266266595,-5.146473785,-14,-4.313921035,-0.560104995,-14,-2.676342555,-14,-14,-14,-1.701658075,-2.138775765,-3.488263955,-14,-5.765047405,-1.263406095,-14,-0.393909285,-5.555323275,-14,-14,-0.688055695,-14,-6.237269765,2.487107875
4SGA9_302,-2.942211818,-14,1.496594523,-5.688076358,0.159813493,-14,-6.823898128,-2.707971138,-5.297529738,-2.927280738,-1.981687518,0.356054263,-0.340401667,-2.519871398,-14,-4.092256128,2.816787683,-1.686360988,-14,-14,-14,-2.282654648,-2.991074198,-3.383077108,-1.900979398,-1.574883058,-14,-1.244309978,-14,-1.274372098,-14,-0.643726577,-0.522157737,-1.714636228,-14,-2.287621148,-1.336502898,-2.339292958,1.101047723,-3.390565128,-14,-14,0.078262683,-14,-14,1.820415983
4SGA9_303,-3.136696348,-14,-14,-4.055644438,0.332381393,-14,-7.429646758,-1.838906398,-14,-14,-1.027860188,0.109259643,-0.537869467,-2.041239778,-14,0.073701073,6.912626452,-4.058526448,-14,-14,-14,-3.903013808,-1.888548148,-4.581729238,-6.216595128,-1.449391878,-5.332195138,-1.046011498,-14,-14,-8.361678618,-1.428365378,-1.514233998,-1.340689648,-8.338079118,-4.616599958,-1.135153238,-3.539627298,-1.470093398,-14,-14,-14,-0.252063888,-14,-14,2.231137223
4SGA9_304,-3.673240185,-14,-6.816871045,-4.918339415,0.209008225,-14,-7.315911005,-2.030194805,-5.331763335,-5.437226195,-2.153100195,-0.168273445,-0.275180365,-2.993782945,-14,-2.365702175,6.447926977,-14,-14,-14,-14,-1.939275105,-4.871257575,-14,-4.056077245,-1.253611975,-14,-14,-14,-14,-14,-1.541442985,-1.958023345,-1.833238655,-14,-4.838772235,-0.902263585,-14,-0.168735165,-14,-14,-14,-0.527067245,-14,-14,2.234698345
4SGA9_305,-2.27432571,-14,-14,-3.85552782,0.7374831,-14,-14,-2.31416099,-5.4480138,-1.8829412,-0.93506111,0.37550859,-0.67578491,-3.26276695,-14,-1.42263361,4.77511683,-3.23237919,-14,-14,-14,-3.0158346,-2.70618804,-7.24591713,-2.37577198,-0.5936897,-9.55523714,-1.08979073,-14,-14,-6.24551232,-2.10983476,-2.16029514,-1.6405478,-14,-1.90915846,-0.48117676,-14,-1.00049013,-4.56467715,-14,-14,-0.53122848,-14,-14,1.85352842
4SGA9_306,-3.110272713,-14,-14,-14,0.897126668,-14,-14,-4.060634363,-14,-5.559927903,-14,0.544804918,-0.773270163,-1.876404183,-14,-1.167718653,6.754560783,-14,-14,-14,-14,-3.916446073,-4.706697183,-5.885020223,-2.778797213,-1.074853123,-14,-2.683636123,-14,-14,-14,-1.395106843,-1.473316603,-1.836410143,-14,-3.020872663,-1.340242973,-14,-1.885315583,-14,-14,-14,-0.375854103,-14,-14,1.838223148
4SGA9_307,-1.957392818,-14,-14,-4.412392288,1.067522333,-14,-6.928721758,0.065283092,-5.311914508,-3.684693298,-0.750387938,-0.342595058,-1.477015548,-2.895967588,-14,-0.629750738,6.323730148,-2.434172888,-14,-14,-14,-3.213606578,-2.254348998,-4.729565618,-2.347244618,-1.978272998,-9.416852338,-2.725487378,-14,-14,-14,-1.586633038,-0.408512808,-0.855018408,-14,-1.181612138,-1.513051558,-14,0.999099442,-14,-14,-14,-1.224857548,-14,-14,2.032162263
4SGA9_308,-3.55138692,-14,-14,-14,0.75365787,-14,-14,-14,-14,-4.07087941,-3.22706432,0.3670341,-0.5443078,-1.81847603,-14,-3.27326893,7.627323074,-14,-14,-14,-14,-2.79619593,-14,-14,-3.56404752,-1.1842187,-14,-7.49309594,-14,-14,-14,-1.07378621,-14,-1.81573843,-14,-4.73190238,-0.84123129,-14,-0.45802286,-14,-14,-14,-0.92973641,-14,-14,1.16135963
4SGA9_309,-1.843744383,-14,-14,-14,1.271903418,-14,-14,-1.186358933,-14,-3.367941173,-14,0.198273038,0.156117388,-1.108775013,-14,-1.577891233,7.66062844,-4.464780033,-14,-14,-14,-3.132957853,-3.146933383,-14,-6.678955403,-0.285149163,-14,-0.848897582,-14,-14,-14,-1.792858993,-5.106879573,-2.664185573,-14,-5.282193163,-1.549131483,-14,-0.748087912,-14,-14,-14,0.148083758,-14,-14,2.070087058
4SGA9_310,-4.398090178,-14,-14,-6.120363278,0.356355272,-14,-14,-2.358984128,-14,-5.350110078,-14,0.047009232,-0.197221908,-2.231277938,-14,-2.368263438,6.758858445,-14,-14,-14,-14,-2.122292198,-2.264915508,-14,-14,-0.629403788,-14,-1.295947778,-14,-14,-6.833800538,-1.706418828,-2.804094328,-1.875270368,-14,-14,-1.203090968,-14,-1.587382528,-5.345880668,-14,-14,-1.318007768,-14,-14,2.553154523
